,ident,grp,col,country,cid,name,Unnamed: 0,Unnamed: 0.1,MEP.ID,FullName,Country,Party,EPG,correctYea,wrongYea,wrongNay,correctNay,GMP,CC,coord1D,coord2D,se1D,se2D,corr.1,lastname,firstname
222,28314,ALDE,#FFFF00,Finland,FIN,anneli_jäätteenmäki,307.0,"JÄÄTTEENMÄKI, Anneli",308.0,"JÄÄTTEENMÄKI, Anneli",Finland,Suomen Keskusta,Group of the Alliance of Liberals and Democrats for Europe,3177.0,422.0,325.0,1427.0,0.7328608632087711,0.8603999252476171,-0.0957527160644531,0.307342797517776,0.0,0.0,0.0,JÄÄTTEENMÄKI,Anneli
223,23868,S_D,#FF0000,Slovakia,SVK,monika_flašíková_beňová,202.0,"FLAŠÍKOVÁ BEŇOVÁ, Monika",203.0,"FLAŠÍKOVÁ BEŇOVÁ, Monika",Slovakia,SMER-Sociálna demokracia,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,3866.0,123.0,168.0,1513.0,0.862955629825592,0.948677248677249,-0.19404086470603896,-0.20232737064361606,0.0,0.0,0.0,FLAŠÍKOVÁ BEŇOVÁ,Monika
224,97196,EPP,#80BFFF,Italy,ITA,oreste_rossi,555.0,"ROSSI, Oreste",556.0,"ROSSI, Oreste",Italy,Forza Italia,Group of the European People's Party (Christian Democrats),2844.0,729.0,640.0,1538.0,0.5834102630615229,0.7619544427056159,0.0293108318001032,0.0694983750581741,0.0,0.0,0.0,ROSSI,Oreste
225,840,ALDE,#FFFF00,Luxembourg,LUX,charles_goerens,234.0,"GOERENS, Charles",235.0,"GOERENS, Charles",Luxembourg,Parti démocratique,Group of the Alliance of Liberals and Democrats for Europe,3488.0,448.0,333.0,1482.0,0.7512443661689759,0.864197530864197,-0.106743827462196,0.263620138168335,0.0,0.0,0.0,GOERENS,Charles
226,96745,G_EFA,#009900,France,FRA,catherine_grèze,243.0,"GRÈZE, Catherine",244.0,"GRÈZE, Catherine",France,Europe Écologie,Group of the Greens/European Free Alliance,3493.0,205.0,131.0,1398.0,0.847126424312592,0.93571838530706,-0.39723727107048,0.8436501622200009,0.0,0.0,0.0,GRÈZE,Catherine
227,28255,NI,#DDDDDD,Austria,AUT,andreas_mölzer,456.0,"MÖLZER, Andreas",457.0,"MÖLZER, Andreas",Austria,Freiheitliche Partei Österreichs,Non-attached Members,788.0,467.0,1316.0,1814.0,0.364815950393677,0.593386545039909,1.0,0.0,0.0,0.0,0.0,MÖLZER,Andreas
228,96830,EPP,#80BFFF,Hungary,HUN,enikő_győri,257.0,"GYŐRI, Enikő",258.0,"GYŐRI, Enikő",Hungary,Independent,Group of the European People's Party (Christian Democrats),360.0,28.0,25.0,312.0,0.8284320235252379,0.926896551724138,-0.00158420111984015,-0.697165727615356,0.0,0.0,0.0,GYŐRI,Enikő
229,111589,EUL_NGL,#990000,Portugal,PRT,inês_cristina_zuber,790.0,"ZUBER, Inês Cristina",791.0,"ZUBER, Inês Cristina",Portugal,Partido Comunista Português,Confederal Group of the European United Left - Nordic Green Left,1612.0,795.0,283.0,637.0,0.603851675987244,0.675984370303577,-0.970265090465546,0.191206693649292,0.0,0.0,0.0,ZUBER,Inês Cristina
230,33991,ALDE,#FFFF00,Romania,ROU,ovidiu_ioan_silaghi,841.0,"SILAGHI, Ovidiu Ioan",842.0,"SILAGHI, Ovidiu Ioan",Romania,Partidul Naţional Liberal,Group of the Alliance of Liberals and Democrats for Europe,1169.0,156.0,61.0,557.0,0.770574450492859,0.888317035512095,-0.0799499750137329,0.355289995670319,0.0,0.0,0.0,SILAGHI,Ovidiu Ioan
231,96870,ALDE,#FFFF00,Germany,DEU,gesine_meissner,439.0,"MEISSNER, Gesine",440.0,"MEISSNER, Gesine",Germany,Freie Demokratische Partei,Group of the Alliance of Liberals and Democrats for Europe,3304.0,501.0,246.0,1621.0,0.7525436282157901,0.8683004231311708,-0.07314629107713701,0.32245346903801003,0.0,0.0,0.0,MEISSNER,Gesine
232,23819,EPP,#80BFFF,Hungary,HUN,csaba_őry,485.0,"ŐRY, Csaba",486.0,"ŐRY, Csaba",Hungary,Fidesz-Magyar Polgári Szövetség-Keresztény Demokrata Néppárt,Group of the European People's Party (Christian Democrats),3615.0,192.0,118.0,2224.0,0.864696621894836,0.949585298422508,-0.0177044272422791,-0.8536400198936459,0.0,0.0,0.0,ŐRY,Csaba
233,96639,G_EFA,#009900,Belgium,BEL,isabelle_durant,170.0,"DURANT, Isabelle",171.0,"DURANT, Isabelle",Belgium,Ecologistes Confédérés pour l'Organisation de Luttes Originales,Group of the Greens/European Free Alliance,3133.0,187.0,146.0,1253.0,0.835565567016602,0.929434202161475,-0.380794525146484,0.7936391234397892,0.0,0.0,0.0,DURANT,Isabelle
234,96952,S_D,#FF0000,France,FRA,sylvie_guillaume,254.0,"GUILLAUME, Sylvie",255.0,"GUILLAUME, Sylvie",France,Parti socialiste,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,3973.0,175.0,202.0,1559.0,0.843611717224121,0.936199018446438,-0.198218658566475,-0.228691712021828,0.0,0.0,0.0,GUILLAUME,Sylvie
235,28124,EPP,#80BFFF,Sweden,SWE,gunnar_hökmark,288.0,"HÖKMARK, Gunnar",289.0,"HÖKMARK, Gunnar",Sweden,Moderata Samlingspartiet,Group of the European People's Party (Christian Democrats),2632.0,636.0,291.0,1612.0,0.6806495189666751,0.8207309998066141,0.00820318888872862,0.1086181178689,0.0,0.0,0.0,HÖKMARK,Gunnar
236,96680,S_D,#FF0000,Lithuania,LTU,zigmantas_balčytis,33.0,"BALČYTIS, Zigmantas",34.0,"BALČYTIS, Zigmantas",Lithuania,Lietuvos socialdemokratų partija,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,2990.0,89.0,86.0,1214.0,0.885655224323273,0.96003653802238,-0.192639410495758,-0.25804814696312,0.0,0.0,0.0,BALČYTIS,Zigmantas
237,4289,EPP,#80BFFF,Germany,DEU,angelika_niebler,475.0,"NIEBLER, Angelika",476.0,"NIEBLER, Angelika",Germany,Christlich-Soziale Union in Bayern e.V.,Group of the European People's Party (Christian Democrats),3402.0,212.0,115.0,2039.0,0.8602345585823059,0.943307905686546,-0.00955190043896437,-0.7906131148338321,0.0,0.0,0.0,NIEBLER,Angelika
238,96785,EPP,#80BFFF,Poland,POL,lena_kolarska-bobińska,351.0,"KOLARSKA-BOBIŃSKA, Lena",352.0,"KOLARSKA-BOBIŃSKA, Lena",Poland,Platforma Obywatelska,Group of the European People's Party (Christian Democrats),2408.0,84.0,109.0,1551.0,0.8796062469482421,0.9535163776493258,-0.0165822207927704,-0.865369319915771,0.0,0.0,0.0,KOLARSKA-BOBIŃSKA,Lena
240,28275,EPP,#80BFFF,Poland,POL,małgorzata_handzlik,263.0,"HANDZLIK, Małgorzata",264.0,"HANDZLIK, Małgorzata",Poland,Platforma Obywatelska,Group of the European People's Party (Christian Democrats),3496.0,175.0,111.0,2185.0,0.886916100978851,0.9520697167755992,-0.0072280983440578,-0.9999739527702328,0.0,0.0,0.0,HANDZLIK,Małgorzata
241,28349,S_D,#FF0000,Spain,ESP,teresa_riera_madurell,541.0,"RIERA MADURELL, Teresa",542.0,"RIERA MADURELL, Teresa",Spain,Partido Socialista Obrero Español,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,3844.0,181.0,187.0,1500.0,0.848099410533905,0.9355742296918772,-0.19172529876232106,-0.260393738746643,0.0,0.0,0.0,RIERA MADURELL,Teresa
242,96957,ECR,#0000FF,UnitedKingdom,GBR,ashley_fox,209.0,"FOX, Ashley",210.0,"FOX, Ashley",United Kingdom,Conservative Party,European Conservatives and Reformists Group,2171.0,99.0,71.0,3301.0,0.8628476858139041,0.9698688408365832,0.172161370515823,0.766872465610504,0.0,0.0,0.0,FOX,Ashley
243,96767,EPP,#80BFFF,Germany,DEU,werner_kuhn,364.0,"KUHN, Werner",365.0,"KUHN, Werner",Germany,Christlich Demokratische Union Deutschlands,Group of the European People's Party (Christian Democrats),3334.0,137.0,82.0,2149.0,0.876391053199768,0.9615924237109792,-0.0119182588532567,-0.822018384933472,0.0,0.0,0.0,KUHN,Werner
245,28320,ECR,#0000FF,CzechRepublic,CZE,ivo_strejček,628.0,"STREJČEK, Ivo",629.0,"STREJČEK, Ivo",Czech Republic,Občanská demokratická strana,European Conservatives and Reformists Group,1886.0,237.0,160.0,3074.0,0.81294983625412,0.925891357102856,0.182247295975685,0.7382403612136841,0.0,0.0,0.0,STREJČEK,Ivo
246,28177,S_D,#FF0000,France,FRA,bernadette_vergnaud,689.0,"VERGNAUD, Bernadette",690.0,"VERGNAUD, Bernadette",France,Parti socialiste,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,4127.0,172.0,210.0,1587.0,0.8473964333534241,0.937335958005249,-0.196423918008804,-0.242662414908409,0.0,0.0,0.0,VERGNAUD,Bernadette
247,28404,EFD,#FF9900,Italy,ITA,matteo_salvini,564.0,"SALVINI, Matteo",565.0,"SALVINI, Matteo",Italy,Lega Nord,Europe of freedom and democracy Group,1658.0,571.0,792.0,1391.0,0.4978820979595179,0.6910698096101539,0.0766058564186096,0.4194926023483279,0.0,0.0,0.0,SALVINI,Matteo
248,28214,ALDE,#FFFF00,France,FRA,jean-luc_bennahmias,53.0,"BENNAHMIAS, Jean-Luc",54.0,"BENNAHMIAS, Jean-Luc",France,Mouvement Démocrate,Group of the Alliance of Liberals and Democrats for Europe,3646.0,411.0,528.0,1095.0,0.717152059078217,0.8346830985915491,-0.23450906574726105,0.42346385121345503,0.0,0.0,0.0,BENNAHMIAS,Jean-Luc
249,28139,G_EFA,#009900,Sweden,SWE,carl_schlyter,576.0,"SCHLYTER, Carl",577.0,"SCHLYTER, Carl",Sweden,Miljöpartiet de gröna,Group of the Greens/European Free Alliance,3255.0,805.0,316.0,1316.0,0.645848870277405,0.803056921995784,-0.7930614352226261,0.609141826629639,0.0,0.0,0.0,SCHLYTER,Carl
250,1318,ECR,#0000FF,UnitedKingdom,GBR,james_nicholson,472.0,"NICHOLSON, James",473.0,"NICHOLSON, James",United Kingdom,Ulster Conservatives and Unionists-New Force,European Conservatives and Reformists Group,2063.0,122.0,105.0,3036.0,0.840229511260986,0.957378895981975,0.164787366986275,0.734254121780396,0.0,0.0,0.0,NICHOLSON,James
251,4260,EPP,#80BFFF,Finland,FIN,eija-riitta_korhola,353.0,"KORHOLA, Eija-Riitta",354.0,"KORHOLA, Eija-Riitta",Finland,Kansallinen Kokoomus,Group of the European People's Party (Christian Democrats),3259.0,235.0,171.0,1889.0,0.8164107203483578,0.926899531868923,-0.0219748467206955,-0.495807379484177,0.0,0.0,0.0,KORHOLA,Eija-Riitta
252,103488,S_D,#FF0000,Spain,ESP,sergio_gutiérrez_prieto,748.0,"GUTIÉRREZ PRIETO, Sergio",749.0,"GUTIÉRREZ PRIETO, Sergio",Spain,Partido Socialista Obrero Español,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,2737.0,117.0,130.0,1005.0,0.8596802353858951,0.9380797192278773,-0.193230137228966,-0.27587798237800604,0.0,0.0,0.0,GUTIÉRREZ PRIETO,Sergio
253,2109,ALDE,#FFFF00,Ireland,IRL,brian_crowley,134.0,"CROWLEY, Brian",135.0,"CROWLEY, Brian",Ireland,Fianna Fáil Party,Group of the Alliance of Liberals and Democrats for Europe,1745.0,234.0,204.0,735.0,0.716696977615356,0.849897189856066,-0.0949913933873177,0.281573235988617,0.0,0.0,0.0,CROWLEY,Brian
254,1892,EPP,#80BFFF,Portugal,PRT,carlos_coelho,118.0,"COELHO, Carlos",119.0,"COELHO, Carlos",Portugal,Partido Social Democrata,Group of the European People's Party (Christian Democrats),3558.0,129.0,224.0,1953.0,0.8446398377418521,0.939802182810368,-0.041335292160511,-0.812712728977203,0.0,0.0,0.0,COELHO,Carlos
255,4536,ECR,#0000FF,UnitedKingdom,GBR,martin_callanan,94.0,"CALLANAN, Martin",95.0,"CALLANAN, Martin",United Kingdom,Conservative Party,European Conservatives and Reformists Group,2090.0,109.0,79.0,3050.0,0.8528108000755309,0.964714714714715,0.164772316813469,0.768456995487213,0.0,0.0,0.0,CALLANAN,Martin
256,4514,ALDE,#FFFF00,UnitedKingdom,GBR,andrew_duff,169.0,"DUFF, Andrew",170.0,"DUFF, Andrew",United Kingdom,Liberal Democrats Party,Group of the Alliance of Liberals and Democrats for Europe,3750.0,437.0,233.0,1735.0,0.781540930271149,0.8911454102355809,-0.102025136351585,0.350296944379807,0.0,0.0,0.0,DUFF,Andrew
257,96731,G_EFA,#009900,Germany,DEU,werner_schulz,585.0,"SCHULZ, Werner",586.0,"SCHULZ, Werner",Germany,Bündnis 90/Die Grünen,Group of the Greens/European Free Alliance,3877.0,230.0,166.0,1497.0,0.837721586227417,0.931369150779896,-0.37303185462951705,0.8267143368721009,0.0,0.0,0.0,SCHULZ,Werner
258,96892,S_D,#FF0000,Italy,ITA,roberto_gualtieri,252.0,"GUALTIERI, Roberto",253.0,"GUALTIERI, Roberto",Italy,Partito Democratico,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,4043.0,129.0,154.0,1630.0,0.879288256168365,0.952484889187374,-0.19318599998951,-0.29464903473854104,0.0,0.0,0.0,GUALTIERI,Roberto
259,96756,EPP,#80BFFF,Germany,DEU,sabine_verheyen,690.0,"VERHEYEN, Sabine",691.0,"VERHEYEN, Sabine",Germany,Christlich Demokratische Union Deutschlands,Group of the European People's Party (Christian Democrats),3249.0,142.0,100.0,2026.0,0.8840418457984921,0.956135580931666,-0.0115630244836211,-0.959311187267303,0.0,0.0,0.0,VERHEYEN,Sabine
260,96955,ALDE,#FFFF00,UnitedKingdom,GBR,catherine_bearder,45.0,"BEARDER, Catherine",46.0,"BEARDER, Catherine",United Kingdom,Liberal Democrats Party,Group of the Alliance of Liberals and Democrats for Europe,3270.0,358.0,208.0,1561.0,0.7729593515396121,0.8951269223642759,-0.09737578779459,0.40919041633606,0.0,0.0,0.0,BEARDER,Catherine
261,96846,NI,#DDDDDD,Romania,ROU,george_becali,46.0,"BECALI, George",47.0,"BECALI, George",Romania,Partidul România Mare,Non-attached Members,353.0,31.0,84.0,60.0,0.589140295982361,0.78219696969697,-0.0600937865674496,-0.0618084818124771,0.0,0.0,0.0,BECALI,George
262,119439,S_D,#FF0000,Croatia,HRV,marino_baldini,826.0,"BALDINI, Marino",827.0,"BALDINI, Marino",Croatia,Socijaldemokratska partija Hrvatske,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,1538.0,28.0,46.0,540.0,0.8835541009902951,0.965613382899628,-0.18930365145206496,-0.284216374158859,0.0,0.0,0.0,BALDINI,Marino
263,23705,ECR,#0000FF,CzechRepublic,CZE,miroslav_ouzký,486.0,"OUZKÝ, Miroslav",487.0,"OUZKÝ, Miroslav",Czech Republic,Občanská demokratická strana,European Conservatives and Reformists Group,1656.0,153.0,136.0,2371.0,0.80626767873764,0.9330398517145508,0.16167788207531,0.683555424213409,0.0,0.0,0.0,OUZKÝ,Miroslav
264,33775,EPP,#80BFFF,France,FRA,jean-pierre_audy,25.0,"AUDY, Jean-Pierre",26.0,"AUDY, Jean-Pierre",France,Union pour un Mouvement Populaire,Group of the European People's Party (Christian Democrats),3799.0,127.0,151.0,2241.0,0.890263020992279,0.955998733776512,-0.0253798570483923,-0.9727391600608828,0.0,0.0,0.0,AUDY,Jean-Pierre
265,2229,EPP,#80BFFF,Germany,DEU,bernd_posselt,523.0,"POSSELT, Bernd",524.0,"POSSELT, Bernd",Germany,Christlich-Soziale Union in Bayern e.V.,Group of the European People's Party (Christian Democrats),3472.0,176.0,126.0,2186.0,0.860330998897552,0.949328859060403,-0.0119276288896799,-0.988922119140625,0.0,0.0,0.0,POSSELT,Bernd
266,1431,EPP,#80BFFF,Greece,GRC,marietta_giannakou,226.0,"GIANNAKOU, Marietta",227.0,"GIANNAKOU, Marietta",Greece,Nea Demokratia,Group of the European People's Party (Christian Democrats),3263.0,178.0,235.0,1801.0,0.8150200247764591,0.924593755705678,-0.0400927700102329,-0.7993962168693539,0.0,0.0,0.0,GIANNAKOU,Marietta
267,28338,S_D,#FF0000,Spain,ESP,antonio_masip_hidalgo,426.0,"MASIP HIDALGO, Antonio",427.0,"MASIP HIDALGO, Antonio",Spain,Partido Socialista Obrero Español,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,3438.0,169.0,192.0,1287.0,0.8319489359855649,0.929020841525757,-0.189782842993736,-0.276751846075058,0.0,0.0,0.0,MASIP HIDALGO,Antonio
268,4282,EPP,#80BFFF,Germany,DEU,renate_sommer,609.0,"SOMMER, Renate",610.0,"SOMMER, Renate",Germany,Christlich Demokratische Union Deutschlands,Group of the European People's Party (Christian Democrats),3505.0,180.0,88.0,2237.0,0.8781785368919369,0.95540765391015,-0.00813342444598675,-0.99996691942215,0.0,0.0,0.0,SOMMER,Renate
269,1037,EPP,#80BFFF,Germany,DEU,reimer_böge,67.0,"BÖGE, Reimer",68.0,"BÖGE, Reimer",Germany,Christlich Demokratische Union Deutschlands,Group of the European People's Party (Christian Democrats),3224.0,152.0,97.0,1946.0,0.880629062652588,0.954050562834471,-0.0145524870604277,-0.924932777881622,0.0,0.0,0.0,BÖGE,Reimer
270,97076,ALDE,#FFFF00,France,FRA,corinne_lepage,384.0,"LEPAGE, Corinne",385.0,"LEPAGE, Corinne",France,Citoyenneté Action Participation pour le 21ème siècle,Group of the Alliance of Liberals and Democrats for Europe,3167.0,335.0,362.0,1041.0,0.732829928398132,0.8579001019367991,-0.21389545500278495,0.4723188877105711,0.0,0.0,0.0,LEPAGE,Corinne
271,23746,EPP,#80BFFF,Lithuania,LTU,vytautas_landsbergis,372.0,"LANDSBERGIS, Vytautas",373.0,"LANDSBERGIS, Vytautas",Lithuania,Tėvynės sąjunga - Lietuvos krikščionys demokratai,Group of the European People's Party (Christian Democrats),2692.0,84.0,70.0,1462.0,0.890484273433685,0.964252553389044,-0.0163874756544828,-0.9998657107353208,0.0,0.0,0.0,LANDSBERGIS,Vytautas
272,4393,EPP,#80BFFF,Italy,ITA,mario_mauro,434.0,"MAURO, Mario",435.0,"MAURO, Mario",Italy,Il Popolo della Libertà,Group of the European People's Party (Christian Democrats),1920.0,47.0,60.0,1230.0,0.904188096523285,0.967147681915874,-0.011593870818615,-0.9999328851699828,0.0,0.0,0.0,MAURO,Mario
273,96814,EPP,#80BFFF,Romania,ROU,elena_băsescu,40.0,"BĂSESCU, Elena",41.0,"BĂSESCU, Elena",Romania,Partidul Democrat-Liberal,Group of the European People's Party (Christian Democrats),3139.0,123.0,87.0,1932.0,0.893436849117279,0.960234804014391,-0.0158068556338549,-0.9998750686645508,0.0,0.0,0.0,BĂSESCU,Elena
274,1933,G_EFA,#009900,Germany,DEU,elisabeth_schroedter,583.0,"SCHROEDTER, Elisabeth",584.0,"SCHROEDTER, Elisabeth",Germany,Bündnis 90/Die Grünen,Group of the Greens/European Free Alliance,4065.0,243.0,157.0,1602.0,0.8434049487113949,0.934069556617768,-0.380097031593323,0.820227324962616,0.0,0.0,0.0,SCHROEDTER,Elisabeth
275,96884,EPP,#80BFFF,France,FRA,philippe_juvin,322.0,"JUVIN, Philippe",323.0,"JUVIN, Philippe",France,Union pour un Mouvement Populaire,Group of the European People's Party (Christian Democrats),3243.0,122.0,110.0,1969.0,0.892221868038177,0.95738427626745,-0.0231474731117487,-0.9997321367263792,0.0,0.0,0.0,JUVIN,Philippe
276,21818,EPP,#80BFFF,Italy,ITA,paolo_bartolozzi,39.0,"BARTOLOZZI, Paolo",40.0,"BARTOLOZZI, Paolo",Italy,Forza Italia,Group of the European People's Party (Christian Democrats),2960.0,85.0,83.0,1683.0,0.8988294005393979,0.9650800249428392,-0.0182725209742785,-0.999833106994629,0.0,0.0,0.0,BARTOLOZZI,Paolo
277,96900,EPP,#80BFFF,Greece,GRC,georgios_papanikolaou,499.0,"PAPANIKOLAOU, Georgios",500.0,"PAPANIKOLAOU, Georgios",Greece,Nea Demokratia,Group of the European People's Party (Christian Democrats),3141.0,150.0,215.0,1856.0,0.8321740627288822,0.931928384930996,-0.0330203212797642,-0.8442486524581909,0.0,0.0,0.0,PAPANIKOLAOU,Georgios
278,29579,S_D,#FF0000,Belgium,BEL,marc_tarabella,644.0,"TARABELLA, Marc",645.0,"TARABELLA, Marc",Belgium,Parti Socialiste,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,4109.0,150.0,185.0,1590.0,0.8612070679664608,0.944481272787537,-0.197796642780304,-0.194793045520782,0.0,0.0,0.0,TARABELLA,Marc
279,96779,EPP,#80BFFF,Poland,POL,danuta_maria_hübner,291.0,"HÜBNER, Danuta Maria",292.0,"HÜBNER, Danuta Maria",Poland,Platforma Obywatelska,Group of the European People's Party (Christian Democrats),3386.0,135.0,110.0,2108.0,0.891147017478943,0.957309635825057,-0.0144029343500733,-0.971341788768768,0.0,0.0,0.0,HÜBNER,Danuta Maria
280,99419,EUL_NGL,#990000,Greece,GRC,charalampos_angourakis,738.0,"ANGOURAKIS, Charalampos",739.0,"ANGOURAKIS, Charalampos",Greece,Communist Party of Greece,Confederal Group of the European United Left - Nordic Green Left,1448.0,1373.0,380.0,769.0,0.53888738155365,0.558438287153652,-0.998877108097076,0.0473754368722439,0.0,0.0,0.0,ANGOURAKIS,Charalampos
281,2224,EPP,#80BFFF,Germany,DEU,klaus-heiner_lehne,380.0,"LEHNE, Klaus-Heiner",381.0,"LEHNE, Klaus-Heiner",Germany,Christlich Demokratische Union Deutschlands,Group of the European People's Party (Christian Democrats),2671.0,103.0,76.0,1781.0,0.893766820430756,0.961347441157417,-0.00629379274323583,-0.999980211257935,0.0,0.0,0.0,LEHNE,Klaus-Heiner
282,39711,S_D,#FF0000,Romania,ROU,victor_boştinaru,74.0,"BOŞTINARU, Victor",75.0,"BOŞTINARU, Victor",Romania,Partidul Social Democrat,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,4133.0,154.0,135.0,1715.0,0.8688967823982242,0.9529085872576178,-0.18707513809204104,-0.28090122342109697,0.0,0.0,0.0,BOŞTINARU,Victor
283,96755,EPP,#80BFFF,Italy,ITA,sergio_paolo_francesco_silvestris,596.0,"SILVESTRIS, Sergio Paolo Francesco",597.0,"SILVESTRIS, Sergio Paolo Francesco",Italy,Forza Italia,Group of the European People's Party (Christian Democrats),3827.0,133.0,151.0,2259.0,0.870805859565735,0.95541601255887,-0.0191493909806013,-0.8799889087676999,0.0,0.0,0.0,SILVESTRIS,Sergio Paolo Francesco
284,28321,G_EFA,#009900,Finland,FIN,satu_hassi,269.0,"HASSI, Satu",270.0,"HASSI, Satu",Finland,Vihreä liitto,Group of the Greens/European Free Alliance,3920.0,220.0,188.0,1504.0,0.832136511802673,0.930041152263374,-0.370988130569458,0.7911831736564641,0.0,0.0,0.0,HASSI,Satu
285,96974,EPP,#80BFFF,Portugal,PRT,nuno_teixeira,648.0,"TEIXEIRA, Nuno",649.0,"TEIXEIRA, Nuno",Portugal,Partido Social Democrata,Group of the European People's Party (Christian Democrats),3634.0,133.0,175.0,2065.0,0.857990980148315,0.948726485766606,-0.0222601871937513,-0.870907068252563,0.0,0.0,0.0,TEIXEIRA,Nuno
286,4267,S_D,#FF0000,Germany,DEU,udo_bullmann,87.0,"BULLMANN, Udo",88.0,"BULLMANN, Udo",Germany,Sozialdemokratische Partei Deutschlands,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,3756.0,144.0,105.0,1333.0,0.891014993190765,0.953353315848632,-0.231812819838524,0.0216529052704573,0.0,0.0,0.0,BULLMANN,Udo
