,Unnamed: 0,MEP.ID,FullName,Country,Party,EPG,correctYea,wrongYea,wrongNay,correctNay,GMP,CC,coord1D,coord2D,se1D,se2D,corr.1,lastname,firstname,name
90,"BÜTIKOFER, Reinhard",91,"BÜTIKOFER, Reinhard",Germany,Bündnis 90/Die Grünen,Group of the Greens/European Free Alliance,3342.0,202.0,156.0,1332.0,0.828639686107635,0.928855325914149,-0.35861858725547796,0.786547303199768,0.0,0.0,0.0,BÜTIKOFER,Reinhard,reinhard_bütikofer
91,"BUZEK, Jerzy",92,"BUZEK, Jerzy",Poland,Platforma Obywatelska,Group of the European People's Party (Christian Democrats),1907.0,119.0,65.0,1289.0,0.8694546222686771,0.945562130177515,-0.00991642102599144,-0.999950885772705,0.0,0.0,0.0,BUZEK,Jerzy,jerzy_buzek
92,"CABRNOCH, Milan",93,"CABRNOCH, Milan",Czech Republic,Občanská demokratická strana,European Conservatives and Reformists Group,1637.0,140.0,144.0,2389.0,0.815824866294861,0.9341067285382829,0.158673793077469,0.705914735794067,0.0,0.0,0.0,CABRNOCH,Milan,milan_cabrnoch
93,"CADEC, Alain",94,"CADEC, Alain",France,Union pour un Mouvement Populaire,Group of the European People's Party (Christian Democrats),3612.0,133.0,158.0,2143.0,0.8817232251167301,0.9518690043003639,-0.0257805064320564,-0.951566994190216,0.0,0.0,0.0,CADEC,Alain,alain_cadec
94,"CALLANAN, Martin",95,"CALLANAN, Martin",United Kingdom,Conservative Party,European Conservatives and Reformists Group,2090.0,109.0,79.0,3050.0,0.8528108000755309,0.964714714714715,0.164772316813469,0.768456995487213,0.0,0.0,0.0,CALLANAN,Martin,martin_callanan
95,"CAMP, Wim van de",96,"CAMP, Wim van de",Netherlands,Christen Democratisch Appèl,Group of the European People's Party (Christian Democrats),3592.0,238.0,201.0,2076.0,0.8153409957885741,0.9281152775503521,-0.0280561447143555,-0.460444986820221,0.0,0.0,0.0,CAMP,Wim van de,wim_van_de_camp
96,"CAMPBELL BANNERMAN, David",97,"CAMPBELL BANNERMAN, David",United Kingdom,Conservative Party,European Conservatives and Reformists Group,1327.0,431.0,115.0,2660.0,0.7410654425621029,0.879549966909332,0.224213302135468,0.974540114402771,0.0,0.0,0.0,CAMPBELL BANNERMAN,David,david_campbell_bannerman
97,"CANCIAN, Antonio",98,"CANCIAN, Antonio",Italy,Nuovo Centrodestra,Group of the European People's Party (Christian Democrats),3346.0,119.0,115.0,1939.0,0.887926578521729,0.9576010146765721,-0.0143183600157499,-0.999897539615631,0.0,0.0,0.0,CANCIAN,Antonio,antonio_cancian
98,"CANFIN, Pascal",99,"CANFIN, Pascal",France,Europe Écologie,Group of the Greens/European Free Alliance,1456.0,84.0,60.0,589.0,0.8501021265983578,0.9342165372316129,-0.375854283571243,0.822478890419006,0.0,0.0,0.0,CANFIN,Pascal,pascal_canfin
99,"CAPOULAS SANTOS, Luis Manuel",100,"CAPOULAS SANTOS, Luis Manuel",Portugal,Partido Socialista,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,3856.0,136.0,196.0,1516.0,0.841783165931702,0.94179523141655,-0.18576872348785398,-0.270443975925446,0.0,0.0,0.0,CAPOULAS SANTOS,Luis Manuel,luis_manuel_capoulas_santos
100,"CARONNA, Salvatore",101,"CARONNA, Salvatore",Italy,Partito Democratico,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,3992.0,142.0,157.0,1617.0,0.8746875524520871,0.9493906567366279,-0.19293910264968897,-0.247000008821487,0.0,0.0,0.0,CARONNA,Salvatore,salvatore_caronna
101,"CARVALHO, Maria Da Graça",102,"CARVALHO, Maria Da Graça",Portugal,Partido Social Democrata,Group of the European People's Party (Christian Democrats),3662.0,128.0,206.0,2060.0,0.862731218338013,0.9448480845442541,-0.0341816060245037,-0.8094335794448849,0.0,0.0,0.0,CARVALHO,Maria Da Graça,maria_da_graça_carvalho
102,"CASA, David",103,"CASA, David",Malta,Partit Nazzjonalista,Group of the European People's Party (Christian Democrats),2310.0,121.0,87.0,1465.0,0.8567689061164859,0.94777805674115,-0.0118237044662237,-0.704508900642395,0.0,0.0,0.0,CASA,David,david_casa
103,"CASHMAN, Michael",104,"CASHMAN, Michael",United Kingdom,Labour Party,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,2920.0,275.0,148.0,1087.0,0.773836374282837,0.90451467268623,-0.177132025361061,0.23176121711731,0.0,0.0,0.0,CASHMAN,Michael,michael_cashman
104,"CASINI, Carlo",105,"CASINI, Carlo",Italy,Unione dei Democratici cristiani e dei Democratici di Centro,Group of the European People's Party (Christian Democrats),3346.0,129.0,81.0,2043.0,0.8820666670799259,0.9624933023754241,-0.009861512109637259,-0.999951422214508,0.0,0.0,0.0,CASINI,Carlo,carlo_casini
105,"CASPARY, Daniel",106,"CASPARY, Daniel",Germany,Christlich Demokratische Union Deutschlands,Group of the European People's Party (Christian Democrats),3431.0,188.0,95.0,2235.0,0.87351667881012,0.952428979660447,-0.0061707841232419,-0.884549796581268,0.0,0.0,0.0,CASPARY,Daniel,daniel_caspary
106,"CASTEX, Françoise",107,"CASTEX, Françoise",France,Parti socialiste,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,3743.0,206.0,266.0,1378.0,0.8133110404014591,0.915608796710173,-0.214072525501251,-0.103405348956585,0.0,0.0,0.0,CASTEX,Françoise,françoise_castex
107,"CASTILLO VERA, Pilar del",108,"CASTILLO VERA, Pilar del",Spain,Partido Popular,Group of the European People's Party (Christian Democrats),2970.0,175.0,130.0,1838.0,0.8422005176544191,0.940348132212009,-0.014355793595314,-0.863841533660889,0.0,0.0,0.0,CASTILLO VERA,Pilar del,pilar_del_castillo_vera
108,"CAVADA, Jean-Marie",109,"CAVADA, Jean-Marie",France,Nouveau Centre,Group of the European People's Party (Christian Democrats),3523.0,135.0,170.0,1965.0,0.874337911605835,0.9473502503020892,-0.0395625568926334,-0.80481094121933,0.0,0.0,0.0,CAVADA,Jean-Marie,jean-marie_cavada
109,"CERCAS, Alejandro",110,"CERCAS, Alejandro",Spain,Partido Socialista Obrero Español,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,3923.0,178.0,236.0,1541.0,0.83674567937851,0.9295678802313709,-0.18370570242404896,-0.30125862360000605,0.0,0.0,0.0,CERCAS,Alejandro,alejandro_cercas
110,"ČEŠKOVÁ, Andrea",111,"ČEŠKOVÁ, Andrea",Czech Republic,Občanská demokratická strana,European Conservatives and Reformists Group,1855.0,158.0,162.0,2693.0,0.816602051258087,0.9342645850451929,0.155004590749741,0.7107515931129459,0.0,0.0,0.0,ČEŠKOVÁ,Andrea,andrea_češková
111,"CHATZIMARKAKIS, Jorgo",112,"CHATZIMARKAKIS, Jorgo",Germany,Freie Demokratische Partei,Group of the Alliance of Liberals and Democrats for Europe,3011.0,382.0,285.0,1382.0,0.747608602046967,0.8681818181818179,-0.0944040417671204,0.313429325819016,0.0,0.0,0.0,CHATZIMARKAKIS,Jorgo,jorgo_chatzimarkakis
112,"CHICHESTER, Giles",113,"CHICHESTER, Giles",United Kingdom,Conservative Party,European Conservatives and Reformists Group,2002.0,122.0,108.0,2805.0,0.842928111553192,0.9543378995433791,0.16586172580719,0.7559785246849059,0.0,0.0,0.0,CHICHESTER,Giles,giles_chichester
113,"CHILDERS, Nessa",114,"CHILDERS, Nessa",Ireland,Independent,Non-attached Members,4003.0,262.0,218.0,1552.0,0.80425238609314,0.92046396023198,-0.212625071406364,-0.0243249349296093,0.0,0.0,0.0,CHILDERS,Nessa,nessa_childers
114,"CHOUNTIS, Nikolaos",115,"CHOUNTIS, Nikolaos",Greece,Coalition of the Radical Left,Confederal Group of the European United Left - Nordic Green Left,2603.0,769.0,366.0,1034.0,0.672261297702789,0.762154233025985,-0.8466981053352359,0.11070594191551199,0.0,0.0,0.0,CHOUNTIS,Nikolaos,nikolaos_chountis
115,"CHRISTENSEN, Ole",116,"CHRISTENSEN, Ole",Denmark,Socialdemokratiet,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,3635.0,407.0,235.0,1371.0,0.7489958405494691,0.8863314447592071,-0.194582521915436,0.326286554336548,0.0,0.0,0.0,CHRISTENSEN,Ole,ole_christensen
116,"CLAEYS, Philip",117,"CLAEYS, Philip",Belgium,Vlaams Belang,Non-attached Members,1186.0,687.0,794.0,2067.0,0.502827525138855,0.6871567384875371,0.17397896945476501,0.521279096603394,0.0,0.0,0.0,CLAEYS,Philip,philip_claeys
117,"CLARK, Derek Roland",118,"CLARK, Derek Roland",United Kingdom,United Kingdom Independence Party,Europe of freedom and democracy Group,487.0,575.0,247.0,2834.0,0.700821816921234,0.8015930485155679,0.8531653881073001,0.5216403603553771,0.0,0.0,0.0,CLARK,Derek Roland,derek_roland_clark
118,"COELHO, Carlos",119,"COELHO, Carlos",Portugal,Partido Social Democrata,Group of the European People's Party (Christian Democrats),3558.0,129.0,224.0,1953.0,0.8446398377418521,0.939802182810368,-0.041335292160511,-0.812712728977203,0.0,0.0,0.0,COELHO,Carlos,carlos_coelho
119,"COFFERATI, Sergio Gaetano",120,"COFFERATI, Sergio Gaetano",Italy,Partito Democratico,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,4045.0,173.0,198.0,1589.0,0.859153151512146,0.9382181515403829,-0.204263791441917,-0.10653490573167801,0.0,0.0,0.0,COFFERATI,Sergio Gaetano,sergio_gaetano_cofferati
120,"COHN-BENDIT, Daniel",121,"COHN-BENDIT, Daniel",France,Europe Écologie,Group of the Greens/European Free Alliance,3353.0,216.0,153.0,1350.0,0.8244715929031371,0.9272476340694009,-0.370561331510544,0.780145883560181,0.0,0.0,0.0,COHN-BENDIT,Daniel,daniel_cohn-bendit
121,"COLLINO, Giovanni",122,"COLLINO, Giovanni",Italy,Independent,Group of the European People's Party (Christian Democrats),880.0,39.0,42.0,534.0,0.864720523357391,0.9458193979933108,-0.0133274793624878,-0.8139629960060121,0.0,0.0,0.0,COLLINO,Giovanni,giovanni_collino
122,"COLMAN, Trevor",123,"COLMAN, Trevor",United Kingdom,United Kingdom Independence Party,Non-attached Members,306.0,296.0,135.0,1324.0,0.700793623924255,0.790878214459001,0.8707625865936279,0.49170362949371293,0.0,0.0,0.0,COLMAN,Trevor,trevor_colman
123,"COMI, Lara",124,"COMI, Lara",Italy,Forza Italia,Group of the European People's Party (Christian Democrats),3378.0,123.0,125.0,1955.0,0.88759058713913,0.9555635190826021,-0.0163207482546568,-0.927224516868591,0.0,0.0,0.0,COMI,Lara,lara_comi
124,"CORAZZA BILDT, Anna Maria",125,"CORAZZA BILDT, Anna Maria",Sweden,Moderata Samlingspartiet,Group of the European People's Party (Christian Democrats),2710.0,623.0,291.0,1635.0,0.6845445036888119,0.8262027001331049,0.00204851338639855,0.0569562613964081,0.0,0.0,0.0,CORAZZA BILDT,Anna Maria,anna_maria_corazza_bildt
125,"CORNELISSEN, Marije",126,"CORNELISSEN, Marije",Netherlands,GroenLinks,Group of the Greens/European Free Alliance,3734.0,219.0,166.0,1499.0,0.836560249328613,0.9314702741189029,-0.36878973245620705,0.7638759016990658,0.0,0.0,0.0,CORNELISSEN,Marije,marije_cornelissen
126,"CORREIA DE CAMPOS, António Fernando",127,"CORREIA DE CAMPOS, António Fernando",Portugal,Parti socialiste,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,3899.0,135.0,148.0,1635.0,0.869379878044128,0.951349492865738,-0.18818010389804798,-0.27678608894348106,0.0,0.0,0.0,CORREIA DE CAMPOS,António Fernando,antónio_fernando_correia_de_campos
127,"CORTÉS LASTRA, Ricardo",128,"CORTÉS LASTRA, Ricardo",Spain,Partido Socialista Obrero Español,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,3536.0,147.0,183.0,1311.0,0.856553494930267,0.936256519219625,-0.186840176582336,-0.300649642944336,0.0,0.0,0.0,CORTÉS LASTRA,Ricardo,ricardo_cortés_lastra
128,"COSTA, Silvia",129,"COSTA, Silvia",Italy,Partito Democratico,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,3294.0,111.0,222.0,1291.0,0.8317552804946899,0.932289548596991,-0.18332830071449302,-0.239847138524055,0.0,0.0,0.0,COSTA,Silvia,silvia_costa
129,"COZZOLINO, Andrea",130,"COZZOLINO, Andrea",Italy,Partito Democratico,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,2882.0,100.0,160.0,1253.0,0.853377461433411,0.9408418657565409,-0.188948407769203,-0.241534948348999,0.0,0.0,0.0,COZZOLINO,Andrea,andrea_cozzolino
130,"CRAMER, Michael",131,"CRAMER, Michael",Germany,Bündnis 90/Die Grünen,Group of the Greens/European Free Alliance,3486.0,202.0,128.0,1356.0,0.8533481955528259,0.936194895591647,-0.38235905766487105,0.799660682678223,0.0,0.0,0.0,CRAMER,Michael,michael_cramer
131,"CREŢU, Corina",132,"CREŢU, Corina",Romania,Partidul Social Democrat,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,3399.0,110.0,104.0,1352.0,0.8679935336112979,0.9568982880161129,-0.18269294500351,-0.261976927518845,0.0,0.0,0.0,CREŢU,Corina,corina_creţu
132,"CREUTZMANN, Jürgen",133,"CREUTZMANN, Jürgen",Germany,Freie Demokratische Partei,Group of the Alliance of Liberals and Democrats for Europe,3320.0,562.0,249.0,1728.0,0.7399156093597409,0.8615804744836999,-0.062763936817646,0.308447420597076,0.0,0.0,0.0,CREUTZMANN,Jürgen,jürgen_creutzmann
133,"CROCETTA, Rosario",134,"CROCETTA, Rosario",Italy,Partito Democratico,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,1485.0,52.0,34.0,608.0,0.877335488796234,0.9605323542909591,-0.20776793360710102,-0.21242080628871898,0.0,0.0,0.0,CROCETTA,Rosario,rosario_crocetta
134,"CROWLEY, Brian",135,"CROWLEY, Brian",Ireland,Fianna Fáil Party,Group of the Alliance of Liberals and Democrats for Europe,1745.0,234.0,204.0,735.0,0.716696977615356,0.849897189856066,-0.0949913933873177,0.281573235988617,0.0,0.0,0.0,CROWLEY,Brian,brian_crowley
135,"CUTAŞ, George Sabin",136,"CUTAŞ, George Sabin",Romania,Partidul Conservator,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,4314.0,144.0,126.0,1758.0,0.881966233253479,0.9574266792809839,-0.18504935503006,-0.268201470375061,0.0,0.0,0.0,CUTAŞ,George Sabin,george_sabin_cutaş
136,"CYMAŃSKI, Tadeusz",137,"CYMAŃSKI, Tadeusz",Poland,Solidarna Polska,Europe of freedom and democracy Group,1875.0,303.0,510.0,2337.0,0.6766651272773739,0.8382089552238811,0.126422196626663,0.459965407848358,0.0,0.0,0.0,CYMAŃSKI,Tadeusz,tadeusz_cymański
137,"CZARNECKI, Ryszard",138,"CZARNECKI, Ryszard",Poland,Prawo i Sprawiedliwość,European Conservatives and Reformists Group,1850.0,292.0,376.0,2399.0,0.7308427691459659,0.8641448037421191,0.13584741950035098,0.4124616086483,0.0,0.0,0.0,CZARNECKI,Ryszard,ryszard_czarnecki
138,"DAERDEN, Frédéric",139,"DAERDEN, Frédéric",Belgium,Parti Socialiste,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,3730.0,143.0,131.0,1525.0,0.868617236614227,0.9504431181045401,-0.193245783448219,-0.239447936415672,0.0,0.0,0.0,DAERDEN,Frédéric,frédéric_daerden
139,"DALEN, Peter van",140,"DALEN, Peter van",Netherlands,ChristenUnie,European Conservatives and Reformists Group,1959.0,342.0,491.0,2517.0,0.66182541847229,0.8430966283669241,0.11013422906398801,0.7573847770690921,0.0,0.0,0.0,DALEN,Peter van,peter_van_dalen
140,"DĂNCILĂ, Vasilica Viorica",141,"DĂNCILĂ, Vasilica Viorica",Romania,Partidul Social Democrat,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,3704.0,118.0,92.0,1522.0,0.8786552548408509,0.961368653421634,-0.18240749835967998,-0.269987165927887,0.0,0.0,0.0,DĂNCILĂ,Vasilica Viorica,vasilica_viorica_dăncilă
141,"DANJEAN, Arnaud",142,"DANJEAN, Arnaud",France,Union pour un Mouvement Populaire,Group of the European People's Party (Christian Democrats),3614.0,124.0,137.0,2124.0,0.893113076686859,0.9564927487914651,-0.0251541137695312,-0.9996836185455319,0.0,0.0,0.0,DANJEAN,Arnaud,arnaud_danjean
142,"DANTIN, Michel",143,"DANTIN, Michel",France,Union pour un Mouvement Populaire,Group of the European People's Party (Christian Democrats),3463.0,130.0,143.0,2001.0,0.878991186618805,0.9524141537388879,-0.0212522335350513,-0.9481006860733029,0.0,0.0,0.0,DANTIN,Michel,michel_dantin
143,"DARTMOUTH, William (The Earl of)",144,"DARTMOUTH, William (The Earl of)",United Kingdom,United Kingdom Independence Party,Europe of freedom and democracy Group,492.0,493.0,243.0,2396.0,0.689781785011292,0.796909492273731,0.849425852298737,0.5277080535888671,0.0,0.0,0.0,DARTMOUTH,William (The Earl of),william_(the_earl_of)_dartmouth
144,"DATI, Rachida",145,"DATI, Rachida",France,Union pour un Mouvement Populaire,Group of the European People's Party (Christian Democrats),3349.0,144.0,151.0,1908.0,0.866141319274902,0.9468659942363109,-0.0273149833083153,-0.940359234809875,0.0,0.0,0.0,DATI,Rachida,rachida_dati
145,"DAUL, Joseph",146,"DAUL, Joseph",France,Union pour un Mouvement Populaire,Group of the European People's Party (Christian Democrats),3647.0,73.0,79.0,2167.0,0.91743016242981,0.9745222929936309,-0.0178464390337467,-0.999840795993805,0.0,0.0,0.0,DAUL,Joseph,joseph_daul
146,"DAVID, Mário",147,"DAVID, Mário",Portugal,Partido Social Democrata,Group of the European People's Party (Christian Democrats),2818.0,74.0,140.0,1498.0,0.882649838924408,0.952759381898455,-0.0285514034330845,-0.957332193851471,0.0,0.0,0.0,DAVID,Mário,mário_david
147,"DAVIES, Chris",148,"DAVIES, Chris",United Kingdom,Liberal Democrats Party,Group of the Alliance of Liberals and Democrats for Europe,3288.0,391.0,218.0,1612.0,0.7663899064064029,0.8894536213468871,-0.0959099754691124,0.43115264177322404,0.0,0.0,0.0,DAVIES,Chris,chris_davies
148,"DE ANGELIS, Francesco",149,"DE ANGELIS, Francesco",Italy,Partito Democratico,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,3517.0,98.0,125.0,1432.0,0.878924906253815,0.956883217324053,-0.19274181127548198,-0.24813784658908802,0.0,0.0,0.0,DE ANGELIS,Francesco,francesco_de_angelis
149,"BRÚN, Bairbre de",150,"BRÚN, Bairbre de",United Kingdom,Sinn Féin,Confederal Group of the European United Left - Nordic Green Left,937.0,227.0,136.0,353.0,0.676631927490234,0.780399274047187,-0.8524435758590699,0.417187362909317,0.0,0.0,0.0,BRÚN,Bairbre de,bairbre_de_brún
150,"DE CASTRO, Paolo",151,"DE CASTRO, Paolo",Italy,Partito Democratico,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,3738.0,123.0,137.0,1473.0,0.869453728199005,0.952476695302504,-0.18430390954017603,-0.310570001602173,0.0,0.0,0.0,DE CASTRO,Paolo,paolo_de_castro
151,"DEHAENE, Jean-Luc",152,"DEHAENE, Jean-Luc",Belgium,Christen-Democratisch & Vlaams,Group of the European People's Party (Christian Democrats),1509.0,74.0,80.0,893.0,0.854899108409882,0.939749608763693,-0.0431745499372482,-0.746714174747467,0.0,0.0,0.0,DEHAENE,Jean-Luc,jean-luc_dehaene
152,"DE KEYSER, Véronique",153,"DE KEYSER, Véronique",Belgium,Parti Socialiste,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,3723.0,135.0,134.0,1540.0,0.8728613257408141,0.951373825018077,-0.199704825878143,-0.23967055976390803,0.0,0.0,0.0,DE KEYSER,Véronique,véronique_de_keyser
153,"DELLI, Karima",154,"DELLI, Karima",France,Europe Écologie,Group of the Greens/European Free Alliance,3689.0,215.0,142.0,1408.0,0.8477652668952941,0.9345434543454351,-0.384985625743866,0.7873076796531681,0.0,0.0,0.0,DELLI,Karima,karima_delli
154,"DELVAUX, Anne",155,"DELVAUX, Anne",Belgium,Centre Démocrate Humaniste,Group of the European People's Party (Christian Democrats),3774.0,262.0,367.0,1775.0,0.7930790781974789,0.8981871155713821,-0.074561782181263,-0.47517299652099604,0.0,0.0,0.0,DELVAUX,Anne,anne_delvaux
155,"de MAGISTRIS, Luigi",156,"de MAGISTRIS, Luigi",Italy,Independent,Group of the Alliance of Liberals and Democrats for Europe,670.0,63.0,85.0,276.0,0.7489184737205509,0.8647166361974409,-0.222030684351921,0.558556318283081,0.0,0.0,0.0,de MAGISTRIS,Luigi,luigi_de_magistris
